artifact_id,path,stage,run_id,file_size,sha256,row_count,column_count,schema_fingerprint,config_hash,code_hash,parent_artifact_ids,creation_time,validation_status
s00_preflight_01_environment,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\runs\run_20260913T070435Z\environment.json,s00_preflight,run_20260913T070435Z,2899,8c52c60978477cf108aced2a1448ca0fd326a8b3f28e740eab7e2d9875c8e459,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,fd37f0b82f2b122a9e5f546a1a814b0948e6289bba81234c3051e3ea3d868b6a,,2026-09-13T07:04:36.850520+00:00,PASS
s00_preflight_02_treatment_readiness_evidence,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\runs\run_20260913T070435Z\treatment_readiness_evidence.json,s00_preflight,run_20260913T070435Z,782,fbb43a6a5248a0262a49a79ece47bb95b629ec499f2de031bebf2faa5c8207dc,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,fd37f0b82f2b122a9e5f546a1a814b0948e6289bba81234c3051e3ea3d868b6a,,2026-09-13T07:04:36.852522+00:00,PASS
s10_ookla_pilot_11_table_08_measurement_validation_by_year,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\tables\table_08_measurement_validation_by_year.csv,s10_ookla_pilot,run_20260913T070435Z,802,74118e282d1e3350c5f281b74b8f29337ecb82adb142eba293ba82b9e1607e83,4,10,b1cc8c4ea084685fec4bd8cec39046f4ab02374e591cc1a31c7400ce03607e73,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.590007+00:00,PASS
s10_ookla_pilot_12_table_09_measurement_change_concordance,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\tables\table_09_measurement_change_concordance.csv,s10_ookla_pilot,run_20260913T070435Z,169,a06e3cbb0e9f833b26946d3d1be890bf24a313fcb6db484b48ea83eb52ab5364,4,2,83831f7ae6e277587739e077f3b924a9631835c7c66b28af036d9694b47baf3e,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.592008+00:00,PASS
s10_ookla_pilot_13_table_10_dispersion_source_comparison,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\tables\table_10_dispersion_source_comparison.csv,s10_ookla_pilot,run_20260913T070435Z,1157,47795e05f91869353ac184cce824eacb5b1b2ad6487b51056d7570fc77b24dc9,8,8,32aa74519a48ca5e92c9255d8566309553bcbc4c1048cf528f400a3607629166,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.594224+00:00,PASS
s10_ookla_pilot_14_table_11_ookla_aggregation_sensitivity,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\tables\table_11_ookla_aggregation_sensitivity.csv,s10_ookla_pilot,run_20260913T070435Z,22950,79c6b7530250543ef3b1995e2655ca865464edfdada45776fe65c16efbe97dd2,252,7,6c37347185cbc96ae072b6050d86145e20264bf6fa27bd1ec393ce82efbad072,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.596867+00:00,PASS
s10_ookla_pilot_15_figure_10_vnnic_ookla_rank_comparison_data,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\figures\figure_10_vnnic_ookla_rank_comparison_data.csv,s10_ookla_pilot,run_20260913T070435Z,7792,160d43af028e38cd4f0b3381264c5084f59c6509c09444d9b7b5255a90f79231,252,4,80966b54a656a0bccd20de9f534f936aaee5c9fb869b78332333946a713bca4f,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.599381+00:00,PASS
s10_ookla_pilot_16_figure_10_vnnic_ookla_rank_comparison,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\figures\figure_10_vnnic_ookla_rank_comparison.png,s10_ookla_pilot,run_20260913T070435Z,188515,b6676f39cebabc5ba03198144ad458339ec75124fdb7a995576bbe545e314ba8,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.606697+00:00,PASS
s10_ookla_pilot_17_figure_10_vnnic_ookla_rank_comparison,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\figures\figure_10_vnnic_ookla_rank_comparison.svg,s10_ookla_pilot,run_20260913T070435Z,68263,2c7e3529cd2b7c9377c9ae8dc97ac38bafe7958bbc3b0f598cf11beb0c8ec237,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.615150+00:00,PASS
s10_ookla_pilot_18_figure_11_measurement_change_comparison_data,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\figures\figure_11_measurement_change_comparison_data.csv,s10_ookla_pilot,run_20260913T070435Z,2678,cf22817c8db4a61ac5b7c2e7fd9aff24cbb910c029de900e4f03cbbe1ee32321,63,3,4baaa10700af148ec9fe7bb3a43759be3c85966fd091aa877ef881c5d63d2eb8,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.617659+00:00,PASS
s10_ookla_pilot_19_figure_11_measurement_change_comparison,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\figures\figure_11_measurement_change_comparison.png,s10_ookla_pilot,run_20260913T070435Z,58722,c5f19f48fe53fdf33ca1b9e9d41a3a1ffa731cafccd4096092ecf6d1014b2533,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.623848+00:00,PASS
s10_ookla_pilot_20_figure_11_measurement_change_comparison,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\figures\figure_11_measurement_change_comparison.svg,s10_ookla_pilot,run_20260913T070435Z,38984,fe1bb7c462da2066c42a5ccc2c5d8b66edf2c5fb876daeeda9eebf636e2d28e3,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.632412+00:00,PASS
s10_ookla_pilot_21_figure_12_dispersion_source_comparison_data,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\figures\figure_12_dispersion_source_comparison_data.csv,s10_ookla_pilot,run_20260913T070435Z,338,8fa052f1bc27056ac6c4b1c19500dfbaf19bf2db460e3d021d5c225c50e237d6,8,3,3abb1123336f36bc140c9ead7837c38889881ad0ef1a126baa229ab555103d16,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.634833+00:00,PASS
s10_ookla_pilot_22_figure_12_dispersion_source_comparison,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\figures\figure_12_dispersion_source_comparison.png,s10_ookla_pilot,run_20260913T070435Z,62869,15ea0dffa1bf395c850665b4b81d7cb7cc65c8a518f3fd91413a97a755f11751,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.641032+00:00,PASS
s10_ookla_pilot_23_figure_12_dispersion_source_comparison,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\figures\figure_12_dispersion_source_comparison.svg,s10_ookla_pilot,run_20260913T070435Z,34307,e4d097f200107ea7ed6e570ca9990c6be0ee3be67ed37e8b44e4f07c84a05ccf,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.649015+00:00,PASS
s10_ookla_pilot_24_ookla_validation_report,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\reports\ookla_validation_report.md,s10_ookla_pilot,run_20260913T070435Z,864,93f0b1d9fd5af533890ca55e5cc69815cff0ebab717f16da5e179e71eecd2686,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.655926+00:00,PASS
s10_ookla_pilot_25_ookla_validation_limitations,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\reports\ookla_validation_limitations.md,s10_ookla_pilot,run_20260913T070435Z,395,52e5ac0c06a1f54e349b4be149536d4943a2421f287bf2592c036e7f15fd28c8,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.657840+00:00,PASS
s10_ookla_pilot_26_ookla_validation_next_action,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\reports\ookla_validation_next_action.md,s10_ookla_pilot,run_20260913T070435Z,112,ad3f9619c943a94988636ab62af7e67ac36da7bf78f14b92a8ee7bdd16771a60,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.659854+00:00,PASS
s10_ookla_pilot_27_ookla_validation_addendum_20260913,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\protocol\ookla_validation_addendum_20260913.md,s10_ookla_pilot,run_20260913T070435Z,2978,320e9a08067b870b28bb2e607b3c2ae087fa037631d31c7a542e81f0b1d42321,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.661001+00:00,PASS
s10_ookla_pilot_28_ookla_validation_addendum_lock,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\protocol\ookla_validation_addendum_lock.json,s10_ookla_pilot,run_20260913T070435Z,345,36f731f616a907a2baf36d069d22d3aeb632559aac4818778a4da74bbeb88a52,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.662106+00:00,PASS
s10_ookla_pilot_29_official_methodology_record,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\data\reference\ookla_methodology\official_methodology_record.md,s10_ookla_pilot,run_20260913T070435Z,1674,bf574714bc2ce528d2d88c0bccacebb99b2273cc1aa2ce4c4c6c04d7f9ad8cc0,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.663203+00:00,PASS
s10_ookla_pilot_30_ookla_semantic_evidence,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\data\reference\ookla_methodology\ookla_semantic_evidence.csv,s10_ookla_pilot,run_20260913T070435Z,1522,cf605c1a56e8900af124f9612da2ae9ba21cd967a0fa58e9a396feb350adf5bf,7,7,f552dd50e8340bb7365eb48e293939effe56c0420d31b7d58c0d872ab686cc27,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.665789+00:00,PASS
s10_ookla_pilot_31_ookla_validation_stable_hashes,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\qc\ookla_validation_stable_hashes.json,s10_ookla_pilot,run_20260913T070435Z,2226,9a0470d04c18c9ab1b85e280d0e2bd2eb462a253f112e47a10ffe6cca65daaa8,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,89207716a0a32e9a9d261bdff7ee0e802ef997babbd8a673bbdec8845a1f56c7,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:04:54.667822+00:00,PASS
